row	col	val1
Escherichia_coli	Bacteroides_intestinalis	0.519807533
Proteus_hauseri	Bacteroides_intestinalis	0.634176073
Proteus_mirabilis	Bacteroides_intestinalis	NA
Acinetobacter_baumannii	Bacteroides_intestinalis	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_intestinalis	NA
Akkermansia_muciniphila	Bacteroides_intestinalis	0.058905719
Bacteroides_ovatus	Bacteroides_massiliensis	NA
Bacteroides_sartorii	Bacteroides_massiliensis	0.722219915
Bacteroides_stercorirosoris	Bacteroides_massiliensis	0.359796146
Bacteroides_thetaiotaomicron	Bacteroides_massiliensis	0.78545525
Bacteroides_uniformis	Bacteroides_massiliensis	0.610042015
Bacteroides_vulgatus	Bacteroides_massiliensis	0.133577815
Bacteroides_xylanisolvens	Bacteroides_massiliensis	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_massiliensis	0.087567202
Muribaculum_intestinale	Bacteroides_massiliensis	0.784199258
Butyricimonas_virosa	Bacteroides_massiliensis	0.421479051
Prevotella_sp_MGM2	Bacteroides_massiliensis	NA
Alistipes_indistinctus	Bacteroides_massiliensis	0.018624463
Alistipes_shahii	Bacteroides_massiliensis	0.95471027
Alistipes_timonensis	Bacteroides_massiliensis	0.478633177
Parabacteroides_distasonis	Bacteroides_massiliensis	0.088693802
Parabacteroides_goldsteinii	Bacteroides_massiliensis	0.058612458
Parabacteroides_johnsonii	Bacteroides_massiliensis	NA
Parabacteroides_merdae	Bacteroides_massiliensis	NA
Mucispirillum_schaedleri	Bacteroides_massiliensis	0.80089128
Jeotgalicoccus_halotolerans	Bacteroides_massiliensis	NA
Staphylococcus_aureus	Bacteroides_massiliensis	NA
Staphylococcus_lentus	Bacteroides_massiliensis	NA
Staphylococcus_nepalensis	Bacteroides_massiliensis	NA
Staphylococcus_sciuri	Bacteroides_massiliensis	NA
Staphylococcus_vitulinus	Bacteroides_massiliensis	NA
Staphylococcus_xylosus	Bacteroides_massiliensis	NA
Aerococcaceae_bacterium	Bacteroides_massiliensis	NA
Enterococcus_faecalis	Bacteroides_massiliensis	NA
Enterococcus_gallinarum	Bacteroides_massiliensis	0.746613169
Enterococcus_hirae	Bacteroides_massiliensis	NA
Lactobacillus_intestinalis	Bacteroides_massiliensis	0.461110641
Lactobacillus_johnsonii	Bacteroides_massiliensis	NA
Lactobacillus_murinus	Bacteroides_massiliensis	0.801803321
Lactobacillus_reuteri	Bacteroides_massiliensis	0.027697673
Lactobacillus_taiwanensis	Bacteroides_massiliensis	0.013598221
Streptococcus_acidominimus	Bacteroides_massiliensis	0.689928945
Clostridium_sp_ASF356	Bacteroides_massiliensis	NA
Clostridium_sp_ASF502	Bacteroides_massiliensis	0.655723224
Eubacterium_plexicaudatum	Bacteroides_massiliensis	NA
Eubacterium_sp_14_2	Bacteroides_massiliensis	NA
Acetatifactor_muris	Bacteroides_massiliensis	0.204885653
Dorea_sp_5_2	Bacteroides_massiliensis	0.939910276
Clostridium_symbiosum	Bacteroides_massiliensis	NA
Eubacterium_rectale	Bacteroides_massiliensis	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_massiliensis	0.042619188
Lachnospiraceae_bacterium_28_4	Bacteroides_massiliensis	0.702951958
Lachnospiraceae_bacterium_3_1	Bacteroides_massiliensis	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_massiliensis	0.669837181
Lachnospiraceae_bacterium_A2	Bacteroides_massiliensis	NA
Lachnospiraceae_bacterium_A4	Bacteroides_massiliensis	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_massiliensis	0.078160808
Lachnospiraceae_bacterium_M18_1	Bacteroides_massiliensis	0.89156077
Oscillibacter_sp_1_3	Bacteroides_massiliensis	0.692903731
Romboutsia_ilealis	Bacteroides_massiliensis	0.988718424
Acutalibacter_muris	Bacteroides_massiliensis	NA
Anaerotruncus_sp_G3_2012	Bacteroides_massiliensis	0.88851585
Ruthenibacterium_lactatiformans	Bacteroides_massiliensis	NA
Clostridium_cocleatum	Bacteroides_massiliensis	0.600104123
Clostridium_innocuum	Bacteroides_massiliensis	NA
Faecalibaculum_rodentium	Bacteroides_massiliensis	0.004437538
Ileibacterium_valens	Bacteroides_massiliensis	0.260670829
Firmicutes_bacterium_ASF500	Bacteroides_massiliensis	0.299783802
Parasutterella_excrementihominis	Bacteroides_massiliensis	NA
Turicimonas_muris	Bacteroides_massiliensis	0.222209162
Desulfovibrionaceae_bacterium	Bacteroides_massiliensis	0.017004188
Helicobacter_apodemus	Bacteroides_massiliensis	0.186082019
Helicobacter_cinaedi	Bacteroides_massiliensis	0.809256264
Helicobacter_ganmani	Bacteroides_massiliensis	0.757435583
Helicobacter_hepaticus	Bacteroides_massiliensis	0.313437869
Helicobacter_magdeburgensis	Bacteroides_massiliensis	NA
Helicobacter_typhlonius	Bacteroides_massiliensis	0.868997612
Enterobacter_cloacae_complex	Bacteroides_massiliensis	NA
Escherichia_coli	Bacteroides_massiliensis	0.487036481
Proteus_hauseri	Bacteroides_massiliensis	0.624422924
Proteus_mirabilis	Bacteroides_massiliensis	NA
Acinetobacter_baumannii	Bacteroides_massiliensis	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_massiliensis	NA
Akkermansia_muciniphila	Bacteroides_massiliensis	0.353574412
Bacteroides_sartorii	Bacteroides_ovatus	NA
Bacteroides_stercorirosoris	Bacteroides_ovatus	NA
Bacteroides_thetaiotaomicron	Bacteroides_ovatus	NA
Bacteroides_uniformis	Bacteroides_ovatus	NA
Bacteroides_vulgatus	Bacteroides_ovatus	NA
Bacteroides_xylanisolvens	Bacteroides_ovatus	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_ovatus	NA
Muribaculum_intestinale	Bacteroides_ovatus	NA
Butyricimonas_virosa	Bacteroides_ovatus	NA
Prevotella_sp_MGM2	Bacteroides_ovatus	NA
Alistipes_indistinctus	Bacteroides_ovatus	NA
Alistipes_shahii	Bacteroides_ovatus	NA
Alistipes_timonensis	Bacteroides_ovatus	NA
Parabacteroides_distasonis	Bacteroides_ovatus	NA
Parabacteroides_goldsteinii	Bacteroides_ovatus	NA
Parabacteroides_johnsonii	Bacteroides_ovatus	NA
Parabacteroides_merdae	Bacteroides_ovatus	NA
Mucispirillum_schaedleri	Bacteroides_ovatus	NA
Jeotgalicoccus_halotolerans	Bacteroides_ovatus	NA
Staphylococcus_aureus	Bacteroides_ovatus	NA
Staphylococcus_lentus	Bacteroides_ovatus	NA
Staphylococcus_nepalensis	Bacteroides_ovatus	NA
Staphylococcus_sciuri	Bacteroides_ovatus	NA
Staphylococcus_vitulinus	Bacteroides_ovatus	NA
Staphylococcus_xylosus	Bacteroides_ovatus	NA
Aerococcaceae_bacterium	Bacteroides_ovatus	NA
Enterococcus_faecalis	Bacteroides_ovatus	NA
Enterococcus_gallinarum	Bacteroides_ovatus	NA
Enterococcus_hirae	Bacteroides_ovatus	NA
Lactobacillus_intestinalis	Bacteroides_ovatus	NA
Lactobacillus_johnsonii	Bacteroides_ovatus	NA
Lactobacillus_murinus	Bacteroides_ovatus	NA
Lactobacillus_reuteri	Bacteroides_ovatus	NA
Lactobacillus_taiwanensis	Bacteroides_ovatus	NA
Streptococcus_acidominimus	Bacteroides_ovatus	NA
Clostridium_sp_ASF356	Bacteroides_ovatus	NA
Clostridium_sp_ASF502	Bacteroides_ovatus	NA
Eubacterium_plexicaudatum	Bacteroides_ovatus	NA
Eubacterium_sp_14_2	Bacteroides_ovatus	NA
Acetatifactor_muris	Bacteroides_ovatus	NA
Dorea_sp_5_2	Bacteroides_ovatus	NA
Clostridium_symbiosum	Bacteroides_ovatus	NA
Eubacterium_rectale	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_28_4	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_3_1	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_A2	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_A4	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_ovatus	NA
Lachnospiraceae_bacterium_M18_1	Bacteroides_ovatus	NA
Oscillibacter_sp_1_3	Bacteroides_ovatus	NA
Romboutsia_ilealis	Bacteroides_ovatus	NA
Acutalibacter_muris	Bacteroides_ovatus	NA
Anaerotruncus_sp_G3_2012	Bacteroides_ovatus	NA
Ruthenibacterium_lactatiformans	Bacteroides_ovatus	NA
Clostridium_cocleatum	Bacteroides_ovatus	NA
Clostridium_innocuum	Bacteroides_ovatus	NA
Faecalibaculum_rodentium	Bacteroides_ovatus	NA
Ileibacterium_valens	Bacteroides_ovatus	NA
Firmicutes_bacterium_ASF500	Bacteroides_ovatus	NA
Parasutterella_excrementihominis	Bacteroides_ovatus	NA
Turicimonas_muris	Bacteroides_ovatus	NA
Desulfovibrionaceae_bacterium	Bacteroides_ovatus	NA
Helicobacter_apodemus	Bacteroides_ovatus	NA
Helicobacter_cinaedi	Bacteroides_ovatus	NA
Helicobacter_ganmani	Bacteroides_ovatus	NA
Helicobacter_hepaticus	Bacteroides_ovatus	NA
Helicobacter_magdeburgensis	Bacteroides_ovatus	NA
Helicobacter_typhlonius	Bacteroides_ovatus	NA
Enterobacter_cloacae_complex	Bacteroides_ovatus	NA
Escherichia_coli	Bacteroides_ovatus	NA
Proteus_hauseri	Bacteroides_ovatus	NA
Proteus_mirabilis	Bacteroides_ovatus	NA
Acinetobacter_baumannii	Bacteroides_ovatus	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_ovatus	NA
Akkermansia_muciniphila	Bacteroides_ovatus	NA
Bacteroides_stercorirosoris	Bacteroides_sartorii	0.434975957
Bacteroides_thetaiotaomicron	Bacteroides_sartorii	0.847557151
Bacteroides_uniformis	Bacteroides_sartorii	0.219144237
Bacteroides_vulgatus	Bacteroides_sartorii	0.034818307
Bacteroides_xylanisolvens	Bacteroides_sartorii	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_sartorii	0.117226261
Muribaculum_intestinale	Bacteroides_sartorii	1.16e-29
Butyricimonas_virosa	Bacteroides_sartorii	0.862693104
Prevotella_sp_MGM2	Bacteroides_sartorii	NA
Alistipes_indistinctus	Bacteroides_sartorii	0.560158688
Alistipes_shahii	Bacteroides_sartorii	0.001416035
Alistipes_timonensis	Bacteroides_sartorii	0.087090232
Parabacteroides_distasonis	Bacteroides_sartorii	0.014639457
Parabacteroides_goldsteinii	Bacteroides_sartorii	0.173726439
Parabacteroides_johnsonii	Bacteroides_sartorii	NA
Parabacteroides_merdae	Bacteroides_sartorii	NA
Mucispirillum_schaedleri	Bacteroides_sartorii	0.042887967
Jeotgalicoccus_halotolerans	Bacteroides_sartorii	NA
Staphylococcus_aureus	Bacteroides_sartorii	NA
Staphylococcus_lentus	Bacteroides_sartorii	NA
Staphylococcus_nepalensis	Bacteroides_sartorii	NA
Staphylococcus_sciuri	Bacteroides_sartorii	NA
Staphylococcus_vitulinus	Bacteroides_sartorii	NA
Staphylococcus_xylosus	Bacteroides_sartorii	NA
Aerococcaceae_bacterium	Bacteroides_sartorii	NA
Enterococcus_faecalis	Bacteroides_sartorii	NA
Enterococcus_gallinarum	Bacteroides_sartorii	0.204398265
Enterococcus_hirae	Bacteroides_sartorii	NA
Lactobacillus_intestinalis	Bacteroides_sartorii	0.002070756
Lactobacillus_johnsonii	Bacteroides_sartorii	NA
Lactobacillus_murinus	Bacteroides_sartorii	0.591353564
Lactobacillus_reuteri	Bacteroides_sartorii	0.000966375
Lactobacillus_taiwanensis	Bacteroides_sartorii	0.006850437
Streptococcus_acidominimus	Bacteroides_sartorii	0.139494917
Clostridium_sp_ASF356	Bacteroides_sartorii	NA
Clostridium_sp_ASF502	Bacteroides_sartorii	0.317662678
Eubacterium_plexicaudatum	Bacteroides_sartorii	NA
Eubacterium_sp_14_2	Bacteroides_sartorii	NA
Acetatifactor_muris	Bacteroides_sartorii	0.745632991
Dorea_sp_5_2	Bacteroides_sartorii	0.439722929
Clostridium_symbiosum	Bacteroides_sartorii	NA
Eubacterium_rectale	Bacteroides_sartorii	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_sartorii	0.046354683
Lachnospiraceae_bacterium_28_4	Bacteroides_sartorii	0.02474144
Lachnospiraceae_bacterium_3_1	Bacteroides_sartorii	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_sartorii	0.049927949
Lachnospiraceae_bacterium_A2	Bacteroides_sartorii	NA
Lachnospiraceae_bacterium_A4	Bacteroides_sartorii	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_sartorii	0.168358985
Lachnospiraceae_bacterium_M18_1	Bacteroides_sartorii	0.662943873
Oscillibacter_sp_1_3	Bacteroides_sartorii	0.874868688
Romboutsia_ilealis	Bacteroides_sartorii	0.606880675
Acutalibacter_muris	Bacteroides_sartorii	NA
Anaerotruncus_sp_G3_2012	Bacteroides_sartorii	0.015293325
Ruthenibacterium_lactatiformans	Bacteroides_sartorii	NA
Clostridium_cocleatum	Bacteroides_sartorii	0.024885762
Clostridium_innocuum	Bacteroides_sartorii	NA
Faecalibaculum_rodentium	Bacteroides_sartorii	0.01867443
Ileibacterium_valens	Bacteroides_sartorii	0.641410152
Firmicutes_bacterium_ASF500	Bacteroides_sartorii	0.704098201
Parasutterella_excrementihominis	Bacteroides_sartorii	NA
Turicimonas_muris	Bacteroides_sartorii	0.958741091
Desulfovibrionaceae_bacterium	Bacteroides_sartorii	0.080253945
Helicobacter_apodemus	Bacteroides_sartorii	0.17829081
Helicobacter_cinaedi	Bacteroides_sartorii	0.434975957
Helicobacter_ganmani	Bacteroides_sartorii	0.350998783
Helicobacter_hepaticus	Bacteroides_sartorii	0.021745071
Helicobacter_magdeburgensis	Bacteroides_sartorii	NA
Helicobacter_typhlonius	Bacteroides_sartorii	0.169342445
Enterobacter_cloacae_complex	Bacteroides_sartorii	NA
Escherichia_coli	Bacteroides_sartorii	0.557493791
Proteus_hauseri	Bacteroides_sartorii	0.096308749
Proteus_mirabilis	Bacteroides_sartorii	NA
Acinetobacter_baumannii	Bacteroides_sartorii	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_sartorii	NA
Akkermansia_muciniphila	Bacteroides_sartorii	0.02474144
Bacteroides_thetaiotaomicron	Bacteroides_stercorirosoris	0.005456535
Bacteroides_uniformis	Bacteroides_stercorirosoris	0.128211404
Bacteroides_vulgatus	Bacteroides_stercorirosoris	0.498617847
Bacteroides_xylanisolvens	Bacteroides_stercorirosoris	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_stercorirosoris	0.001786986
Muribaculum_intestinale	Bacteroides_stercorirosoris	0.434975957
Butyricimonas_virosa	Bacteroides_stercorirosoris	0.000753567
Prevotella_sp_MGM2	Bacteroides_stercorirosoris	NA
Alistipes_indistinctus	Bacteroides_stercorirosoris	0.265621282
Alistipes_shahii	Bacteroides_stercorirosoris	0.664310389
Alistipes_timonensis	Bacteroides_stercorirosoris	0.05485563
Parabacteroides_distasonis	Bacteroides_stercorirosoris	0.002550018
Parabacteroides_goldsteinii	Bacteroides_stercorirosoris	0.028260735
Parabacteroides_johnsonii	Bacteroides_stercorirosoris	NA
Parabacteroides_merdae	Bacteroides_stercorirosoris	NA
Mucispirillum_schaedleri	Bacteroides_stercorirosoris	0.016343963
Jeotgalicoccus_halotolerans	Bacteroides_stercorirosoris	NA
Staphylococcus_aureus	Bacteroides_stercorirosoris	NA
Staphylococcus_lentus	Bacteroides_stercorirosoris	NA
Staphylococcus_nepalensis	Bacteroides_stercorirosoris	NA
Staphylococcus_sciuri	Bacteroides_stercorirosoris	NA
Staphylococcus_vitulinus	Bacteroides_stercorirosoris	NA
Staphylococcus_xylosus	Bacteroides_stercorirosoris	NA
Aerococcaceae_bacterium	Bacteroides_stercorirosoris	NA
Enterococcus_faecalis	Bacteroides_stercorirosoris	NA
Enterococcus_gallinarum	Bacteroides_stercorirosoris	0.326678923
Enterococcus_hirae	Bacteroides_stercorirosoris	NA
Lactobacillus_intestinalis	Bacteroides_stercorirosoris	0.357995738
Lactobacillus_johnsonii	Bacteroides_stercorirosoris	NA
Lactobacillus_murinus	Bacteroides_stercorirosoris	0.23169031
Lactobacillus_reuteri	Bacteroides_stercorirosoris	0.418338251
Lactobacillus_taiwanensis	Bacteroides_stercorirosoris	0.218554101
Streptococcus_acidominimus	Bacteroides_stercorirosoris	0.828525343
Clostridium_sp_ASF356	Bacteroides_stercorirosoris	NA
Clostridium_sp_ASF502	Bacteroides_stercorirosoris	0.000286687
Eubacterium_plexicaudatum	Bacteroides_stercorirosoris	NA
Eubacterium_sp_14_2	Bacteroides_stercorirosoris	NA
Acetatifactor_muris	Bacteroides_stercorirosoris	0.664310389
Dorea_sp_5_2	Bacteroides_stercorirosoris	0.514915033
Clostridium_symbiosum	Bacteroides_stercorirosoris	NA
Eubacterium_rectale	Bacteroides_stercorirosoris	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_stercorirosoris	0.043255081
Lachnospiraceae_bacterium_28_4	Bacteroides_stercorirosoris	0.226679341
Lachnospiraceae_bacterium_3_1	Bacteroides_stercorirosoris	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_stercorirosoris	0.055499567
Lachnospiraceae_bacterium_A2	Bacteroides_stercorirosoris	NA
Lachnospiraceae_bacterium_A4	Bacteroides_stercorirosoris	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_stercorirosoris	0.004287887
Lachnospiraceae_bacterium_M18_1	Bacteroides_stercorirosoris	0.392117784
Oscillibacter_sp_1_3	Bacteroides_stercorirosoris	0.239890844
Romboutsia_ilealis	Bacteroides_stercorirosoris	0.850230987
Acutalibacter_muris	Bacteroides_stercorirosoris	NA
Anaerotruncus_sp_G3_2012	Bacteroides_stercorirosoris	0.000281015
Ruthenibacterium_lactatiformans	Bacteroides_stercorirosoris	NA
Clostridium_cocleatum	Bacteroides_stercorirosoris	0.051564704
Clostridium_innocuum	Bacteroides_stercorirosoris	NA
Faecalibaculum_rodentium	Bacteroides_stercorirosoris	0.027405322
Ileibacterium_valens	Bacteroides_stercorirosoris	0.090836063
Firmicutes_bacterium_ASF500	Bacteroides_stercorirosoris	0.302135166
Parasutterella_excrementihominis	Bacteroides_stercorirosoris	NA
Turicimonas_muris	Bacteroides_stercorirosoris	0.447346013
Desulfovibrionaceae_bacterium	Bacteroides_stercorirosoris	0.105953048
Helicobacter_apodemus	Bacteroides_stercorirosoris	0.064094645
Helicobacter_cinaedi	Bacteroides_stercorirosoris	0.256787279
Helicobacter_ganmani	Bacteroides_stercorirosoris	0.026552887
Helicobacter_hepaticus	Bacteroides_stercorirosoris	0.062967512
Helicobacter_magdeburgensis	Bacteroides_stercorirosoris	NA
Helicobacter_typhlonius	Bacteroides_stercorirosoris	0.08791859
Enterobacter_cloacae_complex	Bacteroides_stercorirosoris	NA
Escherichia_coli	Bacteroides_stercorirosoris	0.538839534
Proteus_hauseri	Bacteroides_stercorirosoris	0.434975957
Proteus_mirabilis	Bacteroides_stercorirosoris	NA
Acinetobacter_baumannii	Bacteroides_stercorirosoris	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_stercorirosoris	NA
Akkermansia_muciniphila	Bacteroides_stercorirosoris	0.151445635
Bacteroides_uniformis	Bacteroides_thetaiotaomicron	0.240185244
Bacteroides_vulgatus	Bacteroides_thetaiotaomicron	0.475555147
Bacteroides_xylanisolvens	Bacteroides_thetaiotaomicron	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_thetaiotaomicron	0.129161503
Muribaculum_intestinale	Bacteroides_thetaiotaomicron	0.865747595
Butyricimonas_virosa	Bacteroides_thetaiotaomicron	0.000113292
Prevotella_sp_MGM2	Bacteroides_thetaiotaomicron	NA
Alistipes_indistinctus	Bacteroides_thetaiotaomicron	0.00229144
Alistipes_shahii	Bacteroides_thetaiotaomicron	0.861502302
Alistipes_timonensis	Bacteroides_thetaiotaomicron	0.182728773
Parabacteroides_distasonis	Bacteroides_thetaiotaomicron	0.024117203
Parabacteroides_goldsteinii	Bacteroides_thetaiotaomicron	0.084663366
Parabacteroides_johnsonii	Bacteroides_thetaiotaomicron	NA
Parabacteroides_merdae	Bacteroides_thetaiotaomicron	NA
Mucispirillum_schaedleri	Bacteroides_thetaiotaomicron	0.326918036
Jeotgalicoccus_halotolerans	Bacteroides_thetaiotaomicron	NA
Staphylococcus_aureus	Bacteroides_thetaiotaomicron	NA
Staphylococcus_lentus	Bacteroides_thetaiotaomicron	NA
Staphylococcus_nepalensis	Bacteroides_thetaiotaomicron	NA
Staphylococcus_sciuri	Bacteroides_thetaiotaomicron	NA
Staphylococcus_vitulinus	Bacteroides_thetaiotaomicron	NA
Staphylococcus_xylosus	Bacteroides_thetaiotaomicron	NA
Aerococcaceae_bacterium	Bacteroides_thetaiotaomicron	NA
Enterococcus_faecalis	Bacteroides_thetaiotaomicron	NA
Enterococcus_gallinarum	Bacteroides_thetaiotaomicron	0.417960149
Enterococcus_hirae	Bacteroides_thetaiotaomicron	NA
Lactobacillus_intestinalis	Bacteroides_thetaiotaomicron	0.855874434
Lactobacillus_johnsonii	Bacteroides_thetaiotaomicron	NA
Lactobacillus_murinus	Bacteroides_thetaiotaomicron	0.171512314
Lactobacillus_reuteri	Bacteroides_thetaiotaomicron	0.244532262
Lactobacillus_taiwanensis	Bacteroides_thetaiotaomicron	0.592075186
Streptococcus_acidominimus	Bacteroides_thetaiotaomicron	0.460518664
Clostridium_sp_ASF356	Bacteroides_thetaiotaomicron	NA
Clostridium_sp_ASF502	Bacteroides_thetaiotaomicron	0.051550058
Eubacterium_plexicaudatum	Bacteroides_thetaiotaomicron	NA
Eubacterium_sp_14_2	Bacteroides_thetaiotaomicron	NA
Acetatifactor_muris	Bacteroides_thetaiotaomicron	0.290437482
Dorea_sp_5_2	Bacteroides_thetaiotaomicron	0.058021535
Clostridium_symbiosum	Bacteroides_thetaiotaomicron	NA
Eubacterium_rectale	Bacteroides_thetaiotaomicron	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_thetaiotaomicron	0.309540793
Lachnospiraceae_bacterium_28_4	Bacteroides_thetaiotaomicron	2.79e-06
Lachnospiraceae_bacterium_3_1	Bacteroides_thetaiotaomicron	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_thetaiotaomicron	0.354488447
Lachnospiraceae_bacterium_A2	Bacteroides_thetaiotaomicron	NA
Lachnospiraceae_bacterium_A4	Bacteroides_thetaiotaomicron	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_thetaiotaomicron	0.099805293
Lachnospiraceae_bacterium_M18_1	Bacteroides_thetaiotaomicron	0.025494653
Oscillibacter_sp_1_3	Bacteroides_thetaiotaomicron	0.042979619
Romboutsia_ilealis	Bacteroides_thetaiotaomicron	0.014447224
Acutalibacter_muris	Bacteroides_thetaiotaomicron	NA
Anaerotruncus_sp_G3_2012	Bacteroides_thetaiotaomicron	0.018002525
Ruthenibacterium_lactatiformans	Bacteroides_thetaiotaomicron	NA
Clostridium_cocleatum	Bacteroides_thetaiotaomicron	0.020914781
Clostridium_innocuum	Bacteroides_thetaiotaomicron	NA
Faecalibaculum_rodentium	Bacteroides_thetaiotaomicron	0.641845822
Ileibacterium_valens	Bacteroides_thetaiotaomicron	0.083968647
Firmicutes_bacterium_ASF500	Bacteroides_thetaiotaomicron	0.002559957
Parasutterella_excrementihominis	Bacteroides_thetaiotaomicron	NA
Turicimonas_muris	Bacteroides_thetaiotaomicron	0.353201768
Desulfovibrionaceae_bacterium	Bacteroides_thetaiotaomicron	0.170283528
Helicobacter_apodemus	Bacteroides_thetaiotaomicron	0.239184171
Helicobacter_cinaedi	Bacteroides_thetaiotaomicron	0.556088224
Helicobacter_ganmani	Bacteroides_thetaiotaomicron	0.006326514
Helicobacter_hepaticus	Bacteroides_thetaiotaomicron	0.07872866
Helicobacter_magdeburgensis	Bacteroides_thetaiotaomicron	NA
Helicobacter_typhlonius	Bacteroides_thetaiotaomicron	0.777679374
Enterobacter_cloacae_complex	Bacteroides_thetaiotaomicron	NA
Escherichia_coli	Bacteroides_thetaiotaomicron	0.983950323
Proteus_hauseri	Bacteroides_thetaiotaomicron	0.811414464
Proteus_mirabilis	Bacteroides_thetaiotaomicron	NA
Acinetobacter_baumannii	Bacteroides_thetaiotaomicron	NA
Proteobacteria_bacterium_CAG_139	Bacteroides_thetaiotaomicron	NA
Akkermansia_muciniphila	Bacteroides_thetaiotaomicron	0.502053042
Bacteroides_vulgatus	Bacteroides_uniformis	0.009668596
Bacteroides_xylanisolvens	Bacteroides_uniformis	NA
Muribaculaceae_bacterium_DSM_103720	Bacteroides_uniformis	0.014546011
Muribaculum_intestinale	Bacteroides_uniformis	0.205436002
Butyricimonas_virosa	Bacteroides_uniformis	0.084771385
Prevotella_sp_MGM2	Bacteroides_uniformis	NA
Alistipes_indistinctus	Bacteroides_uniformis	0.117701035
Alistipes_shahii	Bacteroides_uniformis	0.611796275
Alistipes_timonensis	Bacteroides_uniformis	0.14865463
Parabacteroides_distasonis	Bacteroides_uniformis	0.038709472
Parabacteroides_goldsteinii	Bacteroides_uniformis	0.150255778
Parabacteroides_johnsonii	Bacteroides_uniformis	NA
Parabacteroides_merdae	Bacteroides_uniformis	NA
Mucispirillum_schaedleri	Bacteroides_uniformis	0.468035261
Jeotgalicoccus_halotolerans	Bacteroides_uniformis	NA
Staphylococcus_aureus	Bacteroides_uniformis	NA
Staphylococcus_lentus	Bacteroides_uniformis	NA
Staphylococcus_nepalensis	Bacteroides_uniformis	NA
Staphylococcus_sciuri	Bacteroides_uniformis	NA
Staphylococcus_vitulinus	Bacteroides_uniformis	NA
Staphylococcus_xylosus	Bacteroides_uniformis	NA
Aerococcaceae_bacterium	Bacteroides_uniformis	NA
Enterococcus_faecalis	Bacteroides_uniformis	NA
Enterococcus_gallinarum	Bacteroides_uniformis	0.801803321
Enterococcus_hirae	Bacteroides_uniformis	NA
Lactobacillus_intestinalis	Bacteroides_uniformis	0.794282386
Lactobacillus_johnsonii	Bacteroides_uniformis	NA
Lactobacillus_murinus	Bacteroides_uniformis	0.622520427
Lactobacillus_reuteri	Bacteroides_uniformis	0.406695225
Lactobacillus_taiwanensis	Bacteroides_uniformis	0.27872671
Streptococcus_acidominimus	Bacteroides_uniformis	0.955774719
Clostridium_sp_ASF356	Bacteroides_uniformis	NA
Clostridium_sp_ASF502	Bacteroides_uniformis	0.294823339
Eubacterium_plexicaudatum	Bacteroides_uniformis	NA
Eubacterium_sp_14_2	Bacteroides_uniformis	NA
Acetatifactor_muris	Bacteroides_uniformis	0.151899828
Dorea_sp_5_2	Bacteroides_uniformis	0.02261785
Clostridium_symbiosum	Bacteroides_uniformis	NA
Eubacterium_rectale	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_10_1	Bacteroides_uniformis	0.062431128
Lachnospiraceae_bacterium_28_4	Bacteroides_uniformis	0.609402576
Lachnospiraceae_bacterium_3_1	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_3_2	Bacteroides_uniformis	0.337515226
Lachnospiraceae_bacterium_A2	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_A4	Bacteroides_uniformis	NA
Lachnospiraceae_bacterium_COE1	Bacteroides_uniformis	0.202914589
Lachnospiraceae_bacterium_M18_1	Bacteroides_uniformis	0.59546717
Oscillibacter_sp_1_3	Bacteroides_uniformis	0.086845606
Romboutsia_ilealis	Bacteroides_uniformis	0.062437225
Acutalibacter_muris	Bacteroides_uniformis	NA
Anaerotruncus_sp_G3_2012	Bacteroides_uniformis	0.008266781
Ruthenibacterium_lactatiformans	Bacteroides_uniformis	NA
Clostridium_cocleatum	Bacteroides_uniformis	0.798207655
